location,crop_type,growth_stage,temperature_c,humidity_pct,leaf_wetness_hours,ndvi,lesion_count_per_leaf,severity_percent,recommended_treatment,pesticide,application_rate,notes,image_path,day_of_year,month,week_of_year,season,day_sin,day_cos,month_sin,month_cos,heat_index,disease_pressure_index,plant_stress,crop_vulnerability,stage_vulnerability,temperature_c_x_humidity_pct,temperature_c_x_leaf_wetness_hours,temperature_c_x_ndvi,temperature_c_x_lesion_count_per_leaf,temperature_c_x_severity_percent,temperature_c_x_day_of_year,temperature_c_x_month,temperature_c_x_week_of_year,temperature_c_x_day_sin,temperature_c_x_day_cos,temperature_c_x_month_sin,temperature_c_x_month_cos,temperature_c_x_heat_index,temperature_c_x_disease_pressure_index,temperature_c_x_crop_vulnerability,temperature_c_x_stage_vulnerability,humidity_pct_x_leaf_wetness_hours,humidity_pct_x_ndvi,humidity_pct_x_lesion_count_per_leaf,humidity_pct_x_severity_percent,temperature_c_squared,temperature_c_sqrt,humidity_pct_squared,humidity_pct_sqrt,leaf_wetness_hours_squared,leaf_wetness_hours_sqrt,ndvi_squared,ndvi_sqrt,lesion_count_per_leaf_squared,lesion_count_per_leaf_sqrt,disease_label
5,1,3,13.690418522171079,49.33009247416676,29.276153629136573,0.7345909131502226,4.164664068923084,39.97943879813522,3,1,2,0,36,228.2351617326827,6.856878494246313,29.188242844360268,2,-0.403678393727546,-1.0543332201467668,-0.46112329632819277,-0.9015353901368637,34.73509979410598,102.35636669147486,1,0.6694794691243611,0.7459479859092037,533.4006104677993,383.10071177898055,11.591551166079649,50.42184782076904,531.1045387105678,2866.590182636454,96.65708986990838,339.5008862275593,-4.032155329007854,-11.808832828802485,-6.754820697846352,-11.558780690623905,354.61282320804213,1339.336907687067,10.233258828151156,8.871486500756827,1514.6739447005446,38.816606051269254,170.80721849988618,2008.0146804675028,190.05061849871075,3.5437535182848827,1835.2445809617197,5.612478556184726,1041.5408146503883,5.617852364565805,0.8264248721602183,1.009990223214229,14.63521068239363,1.8150480224642347,Healthy
22,5,2,25.78187454593285,32.222064261547246,11.659862600275956,0.7910618348614825,4.309997322827621,30.510471086091417,3,2,0,0,99,97.11499080634671,2.701517978187228,15.771058604802272,1,1.1247651543494877,0.02163783336619341,0.9676402922549937,6.092213815220462e-17,27.290781052079566,14.934948391753782,1,0.3330773026311765,1.004290253873716,801.9819754282034,423.0489096815023,18.032634620570608,125.65518501047409,686.5149455824629,2453.5242940278804,75.5662901123314,269.87757126988646,27.94680363626321,0.4887067512814906,22.86028225445444,1.6993476454997745e-15,815.2735399204695,381.7784106619778,9.388518630970573,18.64819112558459,337.08293625673605,22.92010614596213,171.3367693254139,1055.679959797054,682.4326793003636,5.4242545349500855,962.4588417596698,6.105014237553115,147.10856332712027,3.176490669237303,0.5332491848024521,0.7333714597425786,25.25628688585587,2.35982197182293,Healthy
10,1,3,25.574538830661197,60.85825120682675,31.90482486849886,0.3860584078213829,4.04545890303744,17.101178066961864,3,1,0,0,29,427.6977124281885,10.015591696492526,50.12061993888656,3,-0.09441739470226074,1.0563529428370353,-2.511791569548576e-16,1.1280144925127151,28.325747819134346,74.17502540254976,0,0.7544936224744383,0.5215420622764547,1797.08261716557,778.5518126722028,9.764735683375955,86.38263147415353,501.59224903345876,8884.74172768198,312.0553801081265,1182.9168284305679,-2.253799789225997,22.323897850130468,-6.292666478784351e-15,24.270867076546196,641.1700632458749,1959.20615296452,19.03823379215919,14.894019211429622,2074.5752343106265,34.255476929615455,292.8307377759446,1360.9343616546662,670.3983900256013,4.198034095574326,4966.504645249041,9.114429496087519,850.7399294521831,4.274085474793847,0.19770442819419048,0.7993550031323083,14.878298874463038,2.13562867974186,Healthy
14,5,2,11.445642389954248,69.8561778478636,20.128228047446562,0.523043987914734,0.8954801770441236,14.332405339854771,3,0,4,0,8,278.18943169922966,7.854876716045117,38.419245705130784,0,-1.0160032649821467,-0.3458922494060063,-1.0327714892049626,-1.7840628045756484e-16,30.375880748657867,142.91226087560574,1,0.4127363025984819,0.9660937345221792,979.7811260149228,245.55406481782987,7.883714796531474,11.511554151751238,195.5332080529707,3434.445360727846,92.41032825032141,523.0798258885966,-12.133591115255363,-3.6318557802064104,-14.397168722191719,-1.8912973771801424e-15,347.6137295846322,1662.5457000412362,4.516356940971157,10.499952659791047,1964.8300664300227,47.38290106778101,79.25991240203983,1127.151555010431,147.75799538210322,2.9673615391436416,6750.170897063987,8.198052433478296,458.7517427821839,5.208325577484108,0.3564358689259364,0.877994470839644,0.9663230085985915,0.9654959505935696,Healthy
20,3,2,17.44729238040891,54.08382365588389,12.64054475595068,0.32899374575018847,0.784325862658877,25.005370917459224,3,0,1,0,47,245.537502908827,10.766970220589085,35.19776456232815,0,-1.0009087193564434,-0.27983822046841905,-1.0562397316880718,-1.9781872202261428e-16,28.469301968795236,33.79323219328729,2,0.31523531830317436,0.8631792651575514,743.874010051179,214.75382074902848,5.6257207302060275,17.07631778055907,404.6853221361464,4485.512470396205,148.94927175431386,594.7714666688083,-14.788749732405359,-3.979077752582349,-15.281907909013125,-3.375056617112323e-15,389.65541878567456,672.393415910876,4.943512761587106,13.856781964942094,657.9213176956761,15.318714307231195,53.5711498877088,1316.796007172129,279.83615282747803,3.764478412633917,2159.0995013855872,6.871001036932944,156.6321303092875,3.3681420618336486,0.13927961919889598,0.5908244697695949,0.9447261588182684,1.0695336689045067,Healthy
23,0,0,9.752096536355376,71.96660376524821,5.322024513853476,0.9840562013293472,3.277959622560406,17.486761428188533,3,4,0,0,75,368.40976317118066,10.384153133107425,49.67058838355756,2,-0.048818740524595755,1.0142725019745673,-2.486098845040856e-16,0.9840044085525086,28.17185742652085,38.1310777373325,1,0.4763327436416096,0.7663408885183824,1060.6429206382143,73.75020896718246,11.029286090398525,42.03004498435854,178.7593883514928,4449.188543991551,144.1726818495869,592.3821977025127,-0.6113264930791618,11.71005591300453,-3.016460610895272e-15,10.865008331484697,313.9508288423461,360.1269631166389,6.303017168075233,8.547267165220896,489.7043754245568,73.87585129403271,310.93508668289144,1375.5563606272576,152.24337886921276,2.9190504239633097,6389.305582656116,8.951671242616806,36.37009000154334,2.4102704171336833,0.8236851339368471,0.9713410844856972,9.640977814164138,1.3002068496366295,Healthy
19,5,3,29.858418930130586,63.7714295950057,31.895708156572898,0.056819454115794664,1.76538800199776,27.813359175205278,3,4,4,0,115,237.24751606349156,7.115551904864826,36.43185529845034,1,-0.8952485526016509,-0.4319400925953824,-0.907651115224399,-0.44796917667475616,26.414110127583534,68.08029767320777,0,0.3801662171255676,0.6483980898948726,1382.1302348963713,789.5023453036911,1.701371059798836,60.710882335780774,590.8913319672203,6902.701640289414,206.6042242364182,833.8995758071354,-22.48074759507214,-13.267462377483435,-24.408606994593466,-14.154972674821453,677.2880972853214,1845.577605330837,9.918122938469223,17.71768777016164,1805.1685119651163,2.9173989681197763,121.38062386407016,1521.512201069671,713.2949480088096,4.994447684388546,4516.786700900653,5.520232965438688,1093.904617240246,5.71272690295937,0.002717406848987458,0.251253048329389,4.114375223668516,1.426700852021143,Healthy
19,5,3,29.51045472531775,63.323248094820514,36.13575274266883,0.057690048059267175,1.8395694253981592,30.042456448312826,3,4,4,0,115,242.31433718814927,8.342598527625881,38.04194153902224,2,-0.7732164676486201,-0.5523132784924139,-0.919436793995919,-0.5196177145636827,29.204659552370938,60.10940593154872,0,0.4063680873556498,0.569998810441492,1530.5824453894668,985.4656407263723,1.6034780565855855,46.50988806194065,650.7970797875774,5629.54281608895,199.51787306647597,933.7796860229525,-20.516354605055955,-12.6506968378624,-21.237369905333964,-12.86047744623132,693.093118656064,2075.754955509851,10.66059088449604,11.508213798153163,2096.94423308187,3.6580845037816507,108.79386571797248,1517.1954785974551,671.2174918743902,5.187086588960736,3233.887577951393,7.688036831252644,1101.1144297115397,5.83434622756106,0.0034433575934906184,0.20886436789260385,4.0808852470788315,1.6155361686360803,Healthy
8,4,1,23.009129627700688,97.32374559007751,36.02575691583387,0.14933938089524496,0.9201994384874332,7.813301210439636,3,0,0,0,187,396.4311085773574,10.268194875960841,60.12022274549835,3,-0.26613084218294075,1.0188079524600386,-2.2782386130793455e-16,0.9965120005601762,24.44244718191236,93.50532277828371,0,0.48449668991547096,0.7312617305106784,2614.549691565363,830.8622220963568,3.87005337551036,25.601672536953334,180.30318185643887,7963.878407363296,251.1452998064256,1342.7682210675566,-7.35349620126567,24.698797397139405,-5.666542688265179e-15,23.465348492556195,591.8094112068447,2761.1341438504032,11.98098718362021,12.339271214652115,3237.851252945875,12.961763535026876,84.29079188522789,730.9765158323632,534.2997922642338,4.725856344057652,9612.543753499765,9.000763870439869,1085.9902182392698,4.771896322459637,0.01516651502764867,0.40507367597451344,0.9055486192459171,0.9640367779950922,Healthy
2,4,1,19.901426554254197,38.00527342988264,38.950647021440645,0.2398146800910984,2.6641863360653724,24.596794497144177,3,0,4,0,40,72.21741774726726,2.5964922388778553,11.693459678081362,1,1.1027086634913872,0.1467873764084425,1.1150654820955839,7.515155331882901e-17,27.27862819838091,50.43083103496304,0,0.7942174226672596,0.7440136974436536,825.4209747104435,954.2638868046531,5.7688383019951965,70.41573979710016,603.7454250141689,2148.175205237204,70.02529508414118,293.04264836109854,20.954139174543993,3.801983262554272,22.409950145037406,1.4698929028190408e-15,559.1535617374357,1211.193275089047,16.01604252676547,14.122207871916885,1300.8963736180856,8.62399454824255,107.30863204609221,696.4617693482967,616.6600918857091,5.291533076784136,1209.2803856672615,6.866299472922904,1560.2167663265159,6.2230044191538045,0.06687240656358025,0.4209441421236211,8.322836283950954,1.9724823818727653,Healthy
24,3,1,21.635490880279196,43.51509853082923,16.189026589287124,0.39531263072582196,3.9560880908714213,21.137767224727646,3,1,4,0,8,124.02328259245999,3.8103794713586914,13.673281693493552,1,0.912456914660756,-0.37527925992472094,1.0110199555966435,-0.3917219725882436,23.771705444710054,36.14898309008336,2,0.5890685161253428,0.6279748696283768,972.8533893845197,348.6256222750831,9.042256566688991,88.59127320823325,471.7196441379715,2349.8599071102244,74.82760773538553,487.96776434862704,19.924159522001368,-9.328428605412268,19.288359537281263,-11.791827289748333,642.13597095367,749.0344889502321,14.004275029605276,13.564666405391543,830.2452452609615,17.642336484383797,190.41835420299262,966.816880211916,529.1091524758388,4.964015201231266,2568.9566070423193,6.455359008556927,286.36347117337345,3.9077699213380566,0.13836116210218277,0.5449733453906875,16.336591294057502,2.2458082965275397,Healthy
28,5,2,14.254101515538164,67.22287470685036,18.775496587061845,0.6036515346548034,0.9089465534007378,13.343293165181125,3,0,2,0,182,260.41877357231283,9.690998504336466,35.77268962190508,0,-0.9938492940153953,-0.3228658021322513,-1.1334722119731575,-1.734830089484261e-16,31.59087728644876,131.12413051490321,1,0.4396597945791152,0.8576005687814222,891.4952964004734,253.8238171248427,8.248331977544337,11.035154531682206,209.71241640367953,2942.681542201027,119.85209656473421,498.7382810492666,-13.225387245583011,-4.000872478401276,-12.620250402636975,-2.128959875355534e-15,366.5216802850082,1493.827071670881,5.442616959338549,12.758542440794818,1767.656279712143,46.37976591274939,84.7753003991459,1331.4713962572478,182.14137610375602,3.856138220087324,5481.4254151479645,9.242225342874777,412.31723999683174,4.543413571760071,0.34761504599585064,0.8242811894550238,0.9231291398602346,0.9852951987708445,Healthy
13,3,1,13.628217542632173,81.20460611212579,14.363711166033127,0.7018883049351529,3.9554928139204177,22.278431766353854,3,1,4,0,75,212.81292669200286,6.154896495651625,30.56966884366624,2,-0.7156340160650696,-0.694301594845749,-0.9242563744064995,-0.49288166923787746,21.778401002532078,91.34425994150452,1,0.3288294001733708,0.652008023595511,1075.7237810510846,189.6110991981285,9.66360218188221,50.58695426911149,286.98108428626836,2745.0672434119415,100.22087018599626,435.1647171614625,-7.520444716881835,-10.420076239235012,-10.603717404661033,-7.556269035612098,229.63734676265003,1224.4022933158947,4.135779678850791,6.725359673985103,1256.3853054904323,50.90030910585874,363.66271864039055,1823.5340874860483,164.55401132491806,3.1389299554949055,9151.4393192654,10.670717597590262,205.88570300933335,3.8496128603253266,0.44335906391187235,0.7768140811911644,13.122381476531437,2.048186194281725,Healthy
8,3,2,29.406669808548536,70.93908770629422,36.95087015807144,0.30373645574036884,2.1002445371491643,18.78061024062583,3,2,0,0,34,16.456678899309328,1.0059441888003104,2.567194016413017,3,0.3188468663487315,1.1164863440120378,0.5795254536797085,0.8176098277030375,29.993570873643133,86.13249894292116,0,0.3258471946372362,1.0442917201329274,1896.3150893353081,1108.1181670783576,8.792773761337806,63.26475900894833,629.0563094885453,451.845800261142,34.162781415308274,67.04538679148855,7.962567052044325,32.52871841368836,13.819635747701208,27.49845764205809,825.7462240824118,2379.072896479239,7.945127379111376,23.115587121504937,2604.778234282451,17.98982114658479,136.0203567848181,1477.4944013472038,909.2275053405415,5.3194936622471305,5166.992514918744,8.454933090914707,1605.3727916653138,6.722006792148751,0.08461096547040772,0.44639884447678907,4.278162599692523,1.484519189902907,Healthy
22,0,3,9.261656967644507,44.10199083119863,49.26077529960039,0.8451064814990475,3.999109962808961,22.15154681831144,3,2,4,0,170,244.14093795313633,11.172585294344154,44.584444130287146,0,-0.9435510540657823,0.07692512505829495,-0.7855281821176716,0.635861116135826,30.665981592867222,168.91476155851714,1,0.5119492855807273,0.5672229801370618,466.64119024942556,512.1785255051986,9.763627677547879,35.11465467247903,222.52254127974788,2849.6051748052123,113.267903037109,463.0736911412091,-11.302937504932554,0.9554962590398639,-10.423886080561681,5.699777164551313,359.13722756104306,2194.0808590305323,5.997032759467399,7.533942480942363,2380.816968990543,32.9772176410877,126.51228658476016,1014.7389675735438,145.4899183774056,2.6334228245326403,2297.75081435958,7.013889648017486,2225.4924050571694,6.20362906613893,0.6220554182829737,0.883340565590147,7.883899526964935,1.8575531087445967,Healthy
24,5,3,26.694449202959724,47.682579501148595,19.892508430281627,0.6960632794777261,4.984275653295122,25.609581315177945,3,2,2,0,61,3.0471961872254343,0.9359515507133748,1.0905237793945983,3,0.0457703295656378,1.0220247838380658,0.41617778731465405,0.9044536240351336,23.09568990393386,54.785710118398335,1,0.37319044809408985,0.7712015862954757,1237.4046617691017,490.0604926878026,11.797515737044026,143.52928649231748,532.9975429693516,66.30401914484075,20.39083803762174,22.770987743844216,1.1867435299504665,16.726212487638996,11.674997098161525,21.138584410915215,530.5828318881871,1168.814871268194,7.147407528806998,13.631034053982994,1328.4278450132824,31.457704107478502,365.77573355346493,1405.30476216513,533.0661162137397,5.457232820986938,2603.9120824264296,6.1617594700269835,547.7562188765401,4.307018319130712,0.38253838394172224,0.8336164791928034,34.453179069355606,3.1321770773456894,Healthy
24,5,3,24.892916538992377,49.699434862109456,19.790363828050754,0.7283374394281431,5.986375793578052,20.784617734744078,3,2,2,0,61,2.804713872889475,0.945635495079288,1.090026907353744,3,0.04966850333011631,1.1138540894301538,0.48870115520465846,0.9126086024329702,24.765863167848728,56.87468222698347,1,0.31863289006478857,0.5496658092900133,1173.6294163115017,495.91343411341984,15.608115177034946,130.67351192476423,523.7969312744378,53.17359137766379,24.400608421760687,28.267309913458465,1.1514233687272084,23.948865233994873,11.784487997816735,16.988687038902658,629.0210321102509,1076.105146585188,8.831140364536294,14.751621902532126,1083.0073915557816,35.962808791190284,342.2644729795604,1675.1802295105388,603.6846698858936,4.597948269594433,2842.511301184427,7.356942428487644,510.2420105315824,4.624229731177187,0.35447543719572144,0.7229350143643546,38.947389043562175,2.618580699950089,Healthy
8,0,1,28.69604415415694,28.92147973304521,3.6036180384395484,0.5762096322001223,2.696758708533189,34.60197757560411,3,4,1,0,1,122.11412101339512,3.9053194715669655,16.890600809733783,1,0.8748814749373718,-0.32934621407019127,0.9755165567211967,-0.46846296263494863,30.711291173783856,3.215704156779562,1,0.5761343676371192,0.6855090931184531,1048.678108181332,98.90477209847374,16.71903772576699,90.24568447869974,1018.736092557205,3471.751972641694,107.76975763089156,617.1740262878359,33.47234097554741,-12.02227153712544,27.128838339090933,-15.351479191655624,889.197767505787,97.65529955489819,17.370582901915196,19.074208801649785,86.2724121784675,17.04395215229909,83.23122802741432,1030.7510835376988,971.7729029098143,4.9318658002149895,956.4800735145247,6.225705186144829,11.127510659800228,1.5954485191561458,0.3905752144801501,0.7640739465514009,8.865509326226693,1.4645302826258353,Healthy
4,2,1,21.317600396657895,50.46905928964869,23.529283097322278,0.8294076628318491,3.1557137518056075,13.42111096011437,3,0,2,0,55,319.139544998304,9.884779694726808,39.38755424611214,0,-1.0353765198600675,0.06186443744257795,-0.8547709854478668,0.4531815817480393,25.59263041304292,69.10139123762362,1,0.5786248852617308,0.5939846078373163,1592.212621166454,555.8440260474142,17.432326236216962,75.86707732433275,287.0194115130851,5591.167111081448,214.94225981549675,824.4227879091322,-25.655632157400568,1.3111060735001554,-16.246572789936906,10.651890530137484,553.6447787197109,1713.9648642139791,12.138264482150326,12.301122800252248,1751.5555078478033,49.40105273754927,180.51700672928,894.5825606568012,491.57318031483914,4.93168749063663,3444.628274853192,7.837540789319423,620.9362746292907,4.783837809502647,0.6415127114364674,0.7178209769110774,9.238325826339318,1.8901486744622336,Healthy
28,3,2,36.44254403651005,40.15982991872682,37.81343088811198,0.5296491548513356,3.8779070006779186,21.341368978637895,3,1,0,0,73,116.87214843248073,4.350550159813151,16.860653184014634,1,0.8602927632889796,-0.32165183399259634,0.7610743877998162,-0.4651814601201218,37.633615395640426,51.31582561283709,1,0.5336985648530418,0.5471520140351392,1470.3947854242597,1140.5231339984402,17.405110857771124,151.88994383538125,851.6170997525485,4023.6980525699746,125.2062644422414,596.0555197764186,36.18231552384546,-11.406614898185284,29.18847034090611,-14.887193458409111,1244.6050582089656,1491.8684420820352,19.74559237146116,20.792874977461455,1484.1957682677953,20.9476526801479,173.40031109844335,908.4069868492699,991.6344335919022,5.067074730635171,1349.5576861859236,7.201206882752411,1574.4139219487631,6.15373776357399,0.2698915285598487,0.6953580942403876,17.994472744635136,1.6345706139905738,Healthy
24,1,3,25.145428352791875,56.81530908959764,22.532894397938506,0.818738249217239,6.105346985508905,26.360887569788297,3,1,4,0,61,2.4196664437746938,1.22194929333605,0.898593959944204,3,0.05620816344467616,1.020870085376956,0.47334804552570586,0.9213095284990446,21.194677044342793,50.407526634261735,1,0.41045730622374704,0.527234274003235,1308.6550658024498,514.5647350256003,15.194488747547584,136.7876852424536,499.9649530618552,67.54559367327927,24.885988828574575,21.288958986429805,1.2188973517515478,24.415912897218604,10.567725319331434,17.73598392281613,568.5944834902731,1312.7182586675067,9.11438326503065,13.129771817691784,1053.587302510756,37.759165851718514,356.5918607763061,1599.3055971766316,550.7856989442838,5.0251148303515745,3206.3123832250153,7.230279546203382,419.5532620649704,5.221890328309054,0.37773360583464216,0.7501322775208412,35.008736746002384,2.7660135212867942,Healthy
26,3,3,14.397014041758263,83.81944416366359,3.1202773540160034,0.8434952820162329,4.060434435134504,11.315418116895986,3,1,4,0,56,147.4681604212247,4.8586297026746434,18.718331253753032,1,0.7496146557991749,-0.5269772408534477,0.46657204396953794,-0.9739295553487869,27.53208746143847,20.475615868742775,1,0.27300425819327206,0.6130315357053899,857.6446253146257,46.07593156248573,8.775358629331288,52.57559983876496,168.43971476406082,1752.3311212257056,63.78289508640586,202.02664924950108,9.207321175816372,-8.780380325534795,5.583616262304086,-12.319839374362802,357.68784338469976,219.76216877927962,3.4038881992109085,7.757710484981649,225.65804797296673,75.28259236144311,324.2183916440427,983.4438477199031,163.13360958970173,3.77681150999818,6140.312155108132,9.630379323212805,12.32721521571984,1.6901754124160666,0.8324728401460272,0.7770243581440506,15.794602508329882,1.582705220999609,Healthy
7,1,1,14.45954763190372,80.8415191671048,0.39514993431040724,0.8675872272551345,4.197028425881221,21.342637307747115,3,1,0,0,60,171.0927484235893,7.466386659855318,25.040124881770886,2,-0.026647166681513977,-1.1048289298386593,-0.4632263237562497,-0.8285061364704855,27.597704477041404,2.2347065862323725,1,0.607230710917648,0.6659072463594748,1134.4680965823186,8.623736013187433,11.134090484002,63.94785483382768,370.85572613685224,2668.7239413025045,116.85225677284114,391.9597981932885,-0.35147698250216824,-12.90273555759921,-5.468419749199354,-11.513510926168879,354.8545610097895,34.893511275208134,13.053691487024672,8.899534201304938,39.66389028837839,69.04706760622486,431.8720250241812,1689.7283613231232,255.6790289445945,3.9809914760572793,6122.465369852371,8.955742518404364,0.23757611825360486,0.7870013421270133,0.5668626625031621,0.655154786300458,23.71153468943989,2.162064052407528,Healthy
5,0,1,32.76561264521569,81.70872329825238,22.028783730475197,0.1421851952527038,1.9667104355954825,14.991409118709177,3,2,2,0,69,115.26241299160162,4.4475070102218375,15.241619583313522,2,0.9191129020814959,-0.23246754212435103,0.9097130507055695,-0.5595457261068356,40.96918675550082,77.15927022844419,0,0.47918715173837495,0.5385957914438556,2306.276525895202,728.8490440918908,5.129979843585125,64.85310943702116,356.0392150591015,3211.2417967300726,129.22488878108257,500.0687298760615,27.8594620059619,-8.798633310628658,24.982025224031933,-17.5233941257081,1116.1176548337892,1811.853589414734,12.606367642631358,17.342283371769415,2250.541659181819,15.383561627316341,159.21629051185857,972.0477908442957,813.3217783440105,5.412550708724055,6774.025083369527,8.927869236786847,672.8254783273015,5.106454235026053,0.021008440501128756,0.40009049770682387,3.557387710928996,1.3757978846586756,Healthy
28,2,2,20.483150861488266,53.13879412458807,23.277300172545743,0.20001206864494186,5.508781715977322,27.2045653960821,3,2,2,0,94,71.72801065224613,2.567503280743721,10.816879352540552,1,0.8585607893320203,0.4414797789736826,1.0586700059228265,6.644382792234604e-17,28.371603059434115,66.47138421096268,0,0.5880886180514465,0.911079836462187,857.1704393051346,389.8031466188938,3.450663780935783,101.20439927416373,418.0497638511245,1494.0027952632922,52.96432364810215,164.2852424279115,16.436709467679297,7.4482237549250225,16.560170517612267,1.082318732503573e-15,445.3492848079082,1007.2707015473806,10.583331814602039,17.820348621243802,1165.3487345082415,12.55703260625375,288.90730165771674,1137.2226596131077,343.62690705477695,4.100903812964497,3090.138350101862,7.016792290352938,563.5561300780383,4.33981376920409,0.045136267266780467,0.45960243743394846,27.23369046538263,2.1981241617981,Healthy
4,2,1,22.083693452857254,71.54649328762778,26.13962902442563,0.8094751429452284,2.850628891853288,11.995900828286663,3,0,1,0,55,303.6829072519896,8.673864405223371,47.26790251629218,0,-0.9318981613060553,0.07292310950455001,-0.9120998655305795,0.47500952056837087,21.867515899618315,77.16318684548449,1,0.5751544213490295,0.565166328863344,1473.403638452387,524.2187930786666,16.86447530784591,59.19948817815869,314.08809810131453,6133.1688787867,242.09078910310203,881.7577331617271,-19.75167364896307,1.698469789943429,-21.498335521120726,10.9258728397584,570.8935272812345,1399.6058310194608,11.252321431207513,13.475060746800358,1817.64002473848,63.420985860705755,206.8414425254214,931.0959987611905,422.420507894716,5.516262440920783,4855.995083095383,8.027124197398889,590.5695458597053,4.883513658287224,0.6322602177004334,0.8785599199588194,9.52170608043699,1.5926602263354177,Healthy
26,1,2,16.447238580989918,42.16434212710722,1.9842478683624616,0.7755976769842402,2.6374000718015957,11.15369351807897,3,4,2,0,164,211.43562847717777,6.979894193724002,28.123832476023818,2,-0.5208930726540957,-0.7459854784645109,-0.8805726773555438,-0.5981793554608886,24.89214679860781,6.671523644334669,1,0.7217604792762681,0.7726877295233933,976.678064769648,39.59553613189991,12.419610123003316,52.34508956448707,244.2679679164312,3706.9060166376858,165.99845020564862,539.038895721324,-10.53896500916237,-15.136395172808415,-16.392133326608654,-8.436845542204189,462.45395697734943,119.00939105898979,11.813944828331367,17.064151747876036,119.10314355773895,39.83648044809718,149.5961613476202,776.1497739330001,321.4181626617583,4.085432958436442,2892.942541674866,6.188400960208789,4.231033206425263,1.3295542354622665,0.5381034416272297,0.7574711676447337,8.84740113483259,1.8167706911202472,Healthy
7,2,2,30.738860921459874,44.19741628422965,3.155457183452018,0.784558021378029,0.0,4.846627210081323,3,1,0,3,198,85.16786991792327,3.4122928670728774,11.779014892582358,1,1.0318720798508514,0.09001206000287311,0.8973166514272526,5.177978993145493e-17,31.605647877239928,4.012546151227986,1,0.5075250042859994,0.8591082530897312,1283.016225604822,94.8349024115508,24.002020545265168,0.0,149.6903809664127,2266.999579546798,108.59661916860458,407.5792053063173,29.858376387721844,2.6425209670196805,28.16154293487861,1.987501971487384e-15,629.8464593775001,128.90286859807307,15.124871324716905,29.54691725697274,141.4837893564745,38.84805689212263,0.0,260.18857429608516,1102.1386811067846,5.198002871740552,1870.9739895510302,6.4215161928167275,10.636771808000537,1.707429934471684,0.646234055714459,0.8902248579097991,0.0,0.0,Healthy
13,1,3,31.129305184779685,46.369923323760474,22.749023775664686,0.12494507446691694,3.206182748202793,21.33904734488977,3,1,4,0,112,92.2079371165525,4.16580525318127,12.79050314385788,2,1.0235902313033793,-0.08874311366254002,1.0667130759754975,-0.4826804760138484,25.070578274287428,30.291467614848457,0,0.7493179293504543,0.6368601765513614,1091.5737232846311,701.4443483778233,2.285404203071966,85.54479116609542,553.4253433822381,2826.799897280493,115.71591752762055,373.001307595601,29.634673007951097,-2.7298702719582844,21.022613130740922,-13.838571184555516,851.1717007102243,881.1761039619109,20.973336516671502,17.53456876573354,831.3930661979047,4.768396814864336,93.28574066243023,1044.7914924766546,900.0628150012989,5.888124026775183,1564.1364080055487,5.941070952908441,550.484557862156,4.815972912241102,0.010911340274173334,0.2882161918651854,9.306311583246778,1.6295435327994212,Healthy
9,5,0,16.526714012478397,66.74583995905685,12.171303911907016,0.08228303478175836,3.0611009746636757,33.94672540290439,3,1,2,0,22,239.37142059458785,7.887104520154016,37.35196722633008,2,-0.734033207302853,-0.6440354114539918,-0.9561634107600858,-0.5487649892652081,26.685185799195402,36.83512793881068,0,0.7065079124673495,0.6383086057984384,935.8224642674229,156.7121448572762,1.4472434226645494,47.24516667056578,580.891310887174,3845.262137484243,133.32398977123336,685.0284779037897,-14.984998245945498,-10.519156708432176,-15.814177475715223,-9.161096973622286,476.98220312677444,596.8446506189474,13.908881878854714,14.76979525597269,535.3572221069759,4.566531882156757,176.59524642015717,1776.5857005573296,359.678073897079,4.765450254236541,3910.792341459308,7.631867082082303,99.92897429626052,3.3715656613427987,0.006047798011455987,0.23168619451127379,8.709349860521918,1.3978254231666434,Healthy
10,1,3,25.614018689780675,72.19222733699495,29.864020262693064,0.39359109396712944,3.5919255749129064,17.473663748033953,3,0,0,0,29,430.0952967975006,11.03332577950728,51.05642269859541,3,-0.07322361719517642,1.0426183573936931,-2.953414723573513e-16,1.026001167539715,25.52278249381759,74.53847506578738,2,0.799336212781832,0.6864823838173335,1800.5351400874722,743.4818857025795,11.943171606031203,120.86797599598557,499.82745615015784,9196.80919361487,311.09550334573083,1366.9876708393365,-2.0557144833861036,23.725032543052915,-6.017243941148089e-15,23.275698721113372,765.3077252709252,1899.5804286548287,14.835183374510043,13.71566734326129,2059.211242139325,32.84643484136574,288.98364785771656,1421.8175327460197,608.5098335777761,4.47794969893086,4606.108854455929,9.156896941099776,754.8384207591989,4.772643050626987,0.2025046691460758,0.6301214078369856,11.805645915784549,1.7323097786973154,Healthy
